-1,1.8508157176
-0.9,1.6087258104
-0.8,1.4353241998
-0.7,1.3074592597
-0.6,1.2116283145
-0.5,1.1394939273
-0.4,1.0857044284
-0.3,1.0467516016
-0.2,1.0203388450
-0.1,1.0050209184
0.0,1.0000000000
0.1,1.0050209184
0.2,1.0203388450
0.3,1.0467516016
0.4,1.0857044284
0.5,1.1394939273
0.6,1.2116283145
0.7,1.3074592597
0.8,1.4353241998
0.9,1.6087258104
1.0,1.8508157176
